year,date,encounter_sequence,encounter_number,begin_time,end_time,duration,vessel,observers,pods_or_ecotype,ids_encountered,location,begin_latitude,begin_longitude,end_latitude,end_longitude,encounter_summary,nmfs_permit,link
2024,2024-06-29,1,63,10:55:00,11:50:00,3300s (~55 minutes),Mike 1,Mark Malleson,Bigg's killer whales,NA,South of Sooke,48.2900009155273,-123.67733001709,48.308666229248,-123.763336181641,"Mark departed Victoria Harbour around 0900 to conduct a survey of the Juan de Fuca Strait from Victoria to Otter Point. The previous day, several groups of Bigg's killer whales had been spotted: the T037As were westbound south of Race Rocks, the T038As and T075Cs were eastbound off of East Sooke, and the T109A2s had met up with the T049As (less T049A1 and T049A2) near Race Rocks.

After scanning the area with binoculars between Race Rocks and south of Sooke, where Mark also took the opportunity to photograph the flukes of several humpback whales in the central strait, he decided it was time to head back to the harbour. One of his whale watch colleagues had also surveyed the shoreline up to Sheringham Point Lighthouse and had reported only seeing distant humpback blows, confirming the thoroughness of Mark's search.

At approximately 1050, while Mark was travelling east about 3 miles south of East Sooke Park, he received a call from another colleague who had located a large group of killer whales heading west, about one nautical mile south of Beechey Head. His colleague was initially uncertain of the ecotype of whales but Mark quickly arrived and confirmed through binoculars that they were indeed Bigg's killer whales. Specifically, Mark noted that they were two of the matrilines observed the previous day: the T035As and the T049As, minus T049A1 and T049A2.

The group of 10 whales were tightly knit, travelling at speeds between 7 and 8 knots. After approaching to within 50 metres to capture right-side photographs, Mark withdrew to allow his colleague and other commercial whale watch boats to observe without obstructing their view with the research boat. Within half an hour, as other boats departed to view the numerous humpbacks to the south, Mark moved in for one final series of pictures, this time capturing images of the whales' right sides. After a successful morning, Mark concluded the encounter at 1150.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-63
2024,2024-06-28,1,62,11:22:00,02:48:00,-30840s (~-8.57 hours),KCB III,"Dave Ellifrit, Michael Weiss,Rachel John, Alondra Caro Ruiz",J,NA,Haro Strait,48.458667755127,-123.056999206543,48.4516677856445,-123.049499511719,"After receiving reports of probable southern residents heading down Rosario Strait and around the bottom of the San Juans, the team met at Snug Harbor and left in the boat at 1057. We then headed down the west side and saw our first whales a little north of Eagle Point. The J19s were in the lead and they were quickly heading up-island in a loose group. Since we had planned for this to be mainly a drone day, we got the drone up for the first of several flights. J36 was foraging by herself behind and offshore of the J19s while J16 and J26 were traveling quickly north inshore. J26 stopped to mill briefly before continuing north.

Next we found J35 and J57 together in shore near Pile Point. After that, the day was a series of individuals and loose pairs spread out between Eagle Point and Hannah Heights. We saw J26 again, offshore this time. We saw J47 by himself, then J42 and J53 loosely foraging together. J44 was also in the area. After spending a little time with J38 offshore of Eagle Point we ended the encounter inshore north of Eagle Point with the J37s and J56 in an active and social group that was rolling down island. The encounter ended at 1438 with this group.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-62
2024,2024-06-26,1,61,12:31:00,03:02:00,-34140s (~-9.48 hours),KCB III,"Michael Weiss,Alondra Caro Ruiz, Taylor Redmond, Arlene Vargas, Rachel John",J,NA,Haro Strait,48.6414985656738,-123.22883605957,48.4869995117188,-123.113830566406,"The team received reports that southern residents were in Boundary Pass, quickly making their way towards Turn Point. Wanting to see whether it was just J pod or if the L54s might still be with them, they decided to head out for a photo-ID survey. They mobilized and left the dock at 1215.

After passing Henry Island, the team soon saw their first blows. These first whales were the females of the J16 matriline: J16, J36, and J42. They porpoised south, travelling very fast. The team got quick proof of presence shots as they zoomed by, and then found their next group.

The team next found a single whale, J41, also porpoising south with purpose. Behind her was J19, who soon caught up and porpoised alongside her daughter. After a pass on these whales, the team moved to a whale they had spotted just behind this pair. There, they found J58, doing her best to keep up with the adults and also porpoising.

The team spotted a tall dorsal fin offshore. They went out into the middle of the strait where they found J39 on his own, keeping a slightly more leisurely pace. After a few shots of him, they moved inshore to a pair of whales hugging the Henry Island shoreline.

These next whales proved to be an interesting pairing of J51 and J40. These whales took a quick opportunity to look for fish off Kellet Bluff, but didn't appear to catch anything. Ahead of them, approaching San Juan County Park, we saw yet another tall dorsal fin, which proved to be J26 travelling on his own.

The team backtracked up the San Juan shoreline, where they found there biggest group of the day: J37 with her calf J59, J46, J31, and J22. These whales also travelled quickly south, but J59 took a few opportunities to breach as they travelled.

The team once again moved offshore to a group they had spotted while photographing the J pod females. They found two pairs, both engaged in vigorous social behavior. Closer to shore was J53 and J56, two young females who, despite not being very closely related, seem to have a very strong social bond. Offshore of them was J49 socializing with his uncle J45.

Even further off, the whales saw another tall fin on. Making their way out into the shipping lane, the team found J27 foraging on his own, but also generally moving south down the strait.

From where J27 was, the team couldn't see any other whales, but a quick chat with Straitwatch confirmed there was another group further inshore approaching Hannah Heights. The team putted that way, where they found J35 with her two sons, J47 and J57, moving leisurely through a tide rip.

The team could not see any whales further up island. They had found everyone in J pod but J38 and J44, and were fairly satisfied members of other pods were not present. With the day getting darker and wetter, and the whales spread out, they decided to call the encounter at 1526 and head back to Snug.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-61
2024,2024-06-25,1,59,01:48:00,02:57:00,4140s (~1.15 hours),KCB III,"Michael Weiss,Alondra Caro Ruiz, Taylor Redmond, Arlene Vargas, Rachel John",Bigg's killer whales,NA,Haro Strait,48.5540008544922,-123.178169250488,48.6071662902832,-123.198669433594,"The team had received reports of several Bigg's killer whales making their way up Haro Strait, potentially with some whales that had not yet appeared in the CWR's 2024 dataset. With clear weather and calm seas, the team decided to head out to get photos and drone observations, leaving the dock at 1335.

The team headed down island and quickly arrived on scene at 1348 with the T075Bs, and quickly got the drone in the air. When they arrived, the whales were spread out and travelling up island. They quickly grouped up, stopping to socialize in a large kelp mat before continuing north.

After passing Mitchell Bay, the whales cut into Open Bay, swimming close to the rocks along the Henry Island shoreline, apparently looking for seals but not finding anything.

The whales continued moving along the Henry shoreline, passing Kellet Bluff and angling for Battleship. After one close photo-ID pass, the team decided to head back down island for a second group of whales that were making their way north. The team ended the encounter at 1457 and headed back south.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-59
2024,2024-06-23,2​,58,12:52:00,01:53:00,-39540s (~-10.98 hours),Mike 1,"Mark Malleson,Brendon Bissonnette",L,NA,Pedder Bay,48.336498260498,-123.540336608887,48.3078346252441,-123.540336608887,"Following their observation of J pod and K pod heading northeast along Beaumont Shoals (see Encounter #57), Mark and Brendon turned westward in the hopes of locating the members of L pod that had been seen earlier that morning along Victoria’s waterfront. Based on their trajectory and the time that had passed, Mark calculated that the whales might be on approach to William Head. At 1252, after pushing their way through some unfavourable water, Brendon spotted the first set of fins passing along the shoreline at William Head - just as Mark had predicted. 

The whales appeared to be in a cohesive formation, yet unlike Js and Ks observed earlier, the L pod whales exhibited a varied composition. Initially, the first photographed group included L55, L83, L90, L105, L118, and the L72s. Their movements appeared scattered as the whales were spread out across the entrance to Pedder Bay, but the majority of whales were predominantly southbound against the incoming flood. At 1258, L55 spyhopped near Mike 1’s port side, followed by the other six whales moving southward behind her. Shortly thereafter, another group surfaced behind, consisting of the L77s along with L22, L25, and L87. Meanwhile, the remaining members of the L55s moved in parallel, while the L94s and L47s remained closer to the Vancouver Island shoreline. All matrilines were represented, except for the L54s, who had been traveling with J pod in the preceding weeks. 

By 1300, all whales were clearly southbound against the flood, making slow progress. As the whales moved through the kelp beds between Edye Point and Rocky Point, several members began tail-slapping, seemingly a blend of excitement and an effort to flush out hidden salmon. Their activity heightened further as multiple whales, including L110, L113, and L72, started spyhopping. Meanwhile, others in the pod began breaching and cartwheeling, including L55, L83, L103, L119, and the youngest member of the pod, L127.

Following a final breach from L87 on Mike 1’s starboard side, the pod of 29 whales began dispersing across Race Passage. Mark and Brendon concluded their observation at 1353, noting the whales' departure to the west.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-58
2024,2024-06-23,1,57,11:22:00,11:50:00,1680s (~28 minutes),Mike 1,"Mark Malleson,Brendon Bissonnette","J, K",NA,Beaumont Shoals,48.438835144043,-123.179832458496,48.4539985656738,-123.161003112793,"The day started with an early report of a large group of whales moving west along Dallas Road, Victoria. By 1000, Brendon contacted Mark to relay that he was seeing most of L pod from the shoreline, with the exception of the L54s. Following this sighting, Mark and Brendon promptly convened at Oak Bay Marina to prepare Mike 1 for departure. As they were navigating their course into a strong ebb while exiting the harbor, they received a report from Joe indicating that J pod and K pod had been spotted off Seabird Point, Discovery Island. Given their proximity to the location of these whales, Mark and Brendon altered course so as to document Js and Ks in better conditions.

At 1122, many tightly-knit whales surfaced together several hundred metres ahead of Mike 1 along Beaumont Shoals, heading northeast. This group comprised the entirety of J pod, with all matrilines in a tight formation. The most southern subset of whales were the J17s - including sprouting males J44 and J47 - followed by the J19s at the northern end. The pod maintained a steady eastward course towards the western side of San Juan Island, with no observed social or predation behaviour.

At 1130, shortly after photographing the Js, all of K pod began to catch up to the leading whales. Mike 1 remained stationary as J pod continued ahead of them, opting to remain in place for K pod to pass in favourable lighting conditions. Similarly, K pod was also tightly grouped, with exceptions noted for K16 and K35, who were the most eastern whales leading the formation. Among the trailing whales were the K12s, with K37 notably observed sporting a new nick and superficial damage to his dorsal fin. 

With conditions rapidly improving due to the incoming flood tide, Mark and Brendon decided to wrap up the encounter at 1150 AM after a view of the K13s; their aim was to reach the westbound group of L pod whales before the opportunity slipped away.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-57
2024,2024-06-22,2,56,11:53:00,01:45:00,-36480s (~-10.13 hours),KCB III,"Michael Weiss, Darren Croft,Rachel John, Taylor Redmond",J,NA,NA,48.4048347473145,-124.081336975098,48.4938316345215,-123.148498535156,"The team had heard reports of southern residents offshore of southern San Juan Island, and despite choppy seas on most of the west side, the weather report further south looked favorable. The team left the dock at 1058 to try to catch up with the whales and hopefully conduct some drone flights.

It took some searching, but the team finally saw whales in the distance between Middle and Hein Bank. The team got in range of the whales at 1153 and started the encounter.

The first two whales the team found were J27 and J39, travelling together back towards San Juan Island. After a couple passes and behavior logs on the two brothers, the team moved off towards a larger group they had spotted to the northwest. There, the team found the J22s and J14s in a tight formation, also heading towards San Juan Island. Also in the area, but more spread out, were members of the J17 matriline: J44, J53, and J46. After a few minutes, these J17s joined in the formation with the other two matrilines.

The team wanted to try to get drone footage of this group, however the seas the whales were in were a bit too rough to safely launch and retrieve the aircraft. The team decided to move inshore where the water was flatter and wait for the whales to get to them. Unfortunately, as the whales neared this calm water, the weather turned and it began to rain, grounding the drone for the time being.

The team decided to move off towards reports of other southern residents near Landbank. Along the San Juan shoreline near Hannah Heights they found J42, foraging on her own. Further north, they found her brother J26, also foraging. A brief break in the rain allowed the team to launch the drone over J26, however the rain quickly returned and forced the team to land. The team then ended the encounter at 1345 and headed towards Snug.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-56
2024,2024-06-21,1,54,10:40:00,10:50:00,600s (~10 minutes),KCB III,"Dave Ellifrit, Michael Weiss,Rachel John, Arlene Vargas, Alondra Caro Ruiz",Bigg's killer whales,NA,Boundary Pass,48.6754989624023,-123.146331787109,48.6786651611328,-123.15283203125,"We were working in the office when we heard that the lone adult male Bigg’s killer whale, T51, was found in Boundary Pass. While T51 has visited the area several times in the past, he isn’t in the San Juans all that often. He was heading southwest towards us, so we decided to go out and take a quick look at him. We headed down to Snug Harbor and left in the boat at 1114. After heading through Johns Pass, we arrived on scene just a little northeast of Johns Pass at 1040. T51 was traveling at a medium pace and had been heading southwest until he was about a quarter mile off the north side of Johns Island. He then turned northwest and began paralleling the John and Stuart Islands shorelines. We got one photo-ID pass on his left side and then ended the encounter at 1050 off Johns Pass.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-54
2024,2024-06-20,1,53,11:09:00,12:12:00,3780s (~1.05 hours),KCB III,"Michael Weiss,Alondra Caro, Arlene Vargas, Taylor Redmond, Rachel John",Bigg's killer whales,NA,Haro Strait,48.5904998779297,-123.206336975098,48.651668548584,-123.161163330078,"Michael was doing maintenance work on KCB III when he got a text from Rachel that a group of killer whales had just passed the CWR heading north. Taylor took a few distant shore photos and came up with a preliminary ID of the T86A1s and T65A5. The team geared up and left Snug at 1056.

The whales had just made it past Kellet Bluff when the team arrived on scene at 1109. The team positioned themselves for a photo ID pass, and got photos to confirm Taylor's initial IDs of the group. The whales travelled in a tight formation, heading consistently north offshore of Henry Island.

After a photo-ID pass, the team broke off from the whales to launch the drone and start aerial observation. The whales approached Battleship and took a long dive. The whales trended towards the western tip of Spieden Island, taking very long dives and only stopping briefly at a reef to roll around in the kelp.

The whales then turned east, moving along the north side of Spieden Island. After one last drone flight, the team left the whales at 1212 and headed back to the dock.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-53
2024,2024-06-18,1,51,10:27:00,10:57:00,1800s (~30 minutes),KCB III,"Dave Ellifrit, Michael Weiss,Rachel John, Taylor Redmond, Alondra Caro-Ruiz, Arlene Vargas",Bigg's killer whales,"T65B, T65B1, T65B2, and T65B3",Haro Strait,48.5723342895508,-123.242332458496,48.5828323364258,-123.228668212891,"After receiving reports of what we thought might be residents heading north off the County Park, the team met at Snug Harbor and left in the boat at 0938. The whales had been reported to have been taking long dives and the water was a little on the lumpy side so we were not seeing anything out front at first. Seeing as how they were being hard to find, we now suspected the whales were Bigg’s. We were looking to the north off Kellett Bluff when we received word from Tom Cogan that he had re-spotted them from shore back in the direction of Kelp Reef. We headed back that way and eventually spotted the whales a little to the north of Kelp Reef. The encounter started at 1027.

The whales were the four T65Bs and they were headed slowly northeast on a line towards Battleship Island in a tight group. We got one photo-ID pass on their right sides and then called it quits. We ended the encounter at 1057 mid-Haro Strait off South Kellett with the whales still traveling slowly northeast.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-51
2024,2024-06-13,1,50,09:45:00,01:14:00,-30660s (~-8.52 hours),KCB III,"Dave Ellifrit, Michael Weiss, Rachel John, Taylor Redmond",J Pod,NA,Haro Strait,48.4786682128906,-123.09349822998,48.3629989624023,-123.171836853027,"After receiving reports of probable Southern Residents heading west off the south end of Lopez Island, the team met at Snug Harbor and left in KCB3 at 0915. We saw our first whales off Kanaka Bay and the encounter started at 0945. The first two whales we saw were J16 and J36 and they were loosely spread and heading north and inshore towards Pile Point. The J19s also showed up and went inshore north of Pile Point. We got one drone flight in on the J16s and J19s who were near the SJI shoreline. We were not seeing any more whales to the southeast of us although we headed down there a way and took a look around. If there were any whales near shore, they were being scarce, so we decided to look offshore. We started heading southwest towards Seabird Point.

Around 1115ish and several miles offshore of SJI, we finally spotted some more whales between us and Seabird Pt. so we headed that way. This, somehow, ended up being the J19s again and they were loosely spread and heading southeast at a fairly fast speed. J53 was milling and foraging in the general area. We saw the J37s further offshore of us and J27 was foraging by himself about a mile to the south of us. J47 showed up and joined J53. J35 and J57 also showed up from the south and were nearby. More whales began popping up out of the woodwork and grouping up. By 1245, most of the whales were now pointed north again. J45 appeared and so did J40 and J46. Within a few minutes we had a group consisting of all the J14s, J17s, and J31s in a tight formation heading north at a medium speed. J39 showed up and joined the group and a few minutes later, J27 showed up and joined the group towards the rear. J26 also appeared, arriving from the south by himself. J26 was approaching the large group when we ended the encounter after getting a few photos of him at 1314 about six miles southwest of Seabird Point.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-50
2024,2024-06-11,NA,48,10:53:00,11:30:00,2220s (~37 minutes),KCB III,"Dave Ellifrit, Michael Weiss,Taylor Redmond",Bigg's killer whales,NA,Haro Strait,48.6166648864746,-123.233329772949,48.6430015563965,-123.237663269043,"We were in the office when a group of Bigg’s that were spotted earlier off the west side were re-found off the north end of Mitchell Bay. They were being reported as the T34s, T37s, plus a couple of the T65As so, since we hadn’t seen these whales yet this year and they were too close to ignore, we decided to go out for a quick encounter. The team headed down to Snug Harbor and left in KCB3 at 1038. We arrived on scene, mid-strait off north Henry Island, at about 1053. The whales were spread out, west to east, traveling north in three different pairs. We went to the middle pair first and they were the sprouter T65A3 and the almost sprouting T37B1. These two were socializing and tactile as they charged north in a bit of a tidal lump. They were preoccupied with one another, so we were able to get good lefts and rights on them with little difficulty. A few hundred yards to the east of them we found T34 and T34B traveling together. We got some backlit lefts on them before moving to the final pair and furthest west whales we could see. This was T37B and T37B3 and they were traveling slowly north together about 150 yards to the northwest of T37B1 and T65A3. We got a few rights on those two before deciding to call it quits. While we still hadn’t seen T37 and T34A who we might have expected to be there, the water was lumpy enough to discourage a whale search. We ended the encounter at 1130 about ¾ of a mile east of Mandarte Island. Most of the rest of the T65As had been found earlier somewhere off the east end of Spieden Island in much calmer water. The plan was to head back to Snug, do a quick crew change, and head back out on the T65As for some drone flights. See Encounter 49-2.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-48
2024,2024-06-11,2,49,12:55:00,01:32:00,-40980s (~-11.38 hours),KCB III,"Michael Weiss, Darren Croft,Rachel John, Taylor Redmond",Bigg's killer whales,NA,Boundary Pass,48.7218322753906,-123.130836486816,48.7373352050781,-123.118499755859,"After returning to the dock (see encounter 48), the team dropped off Dave and picked up Rachel and Darren before heading back out to the T65As, leaving the dock at 1224.

The team arrived on scene with the T65As on the US side of Boundary Pass at 1255. Initially, the whales were spread into two groups, but quickly after the team arrived on scene they joined up into one group. As the team prepped the drone, the whales apparently started hunting a porpoise.

The team got the drone in the air, and observed the whales sharing and processing a fresh porpoise kill. The whales milled for several minutes, eating and socializing. T65A2 exhibited the ""moonwalking"" behavior, where Bigg's killer whales will surface in reverse, as he positioned himself to share food with his siblings.

After a bit of eating, the whales shifted behavior and began travelling northeast. The team landed the drone and took on quick photo ID pass on the group. After their pass, the team ended the encounter at 1332 and headed back to the dock.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-49
2024,2024-06-08,2,47,01:40:00,05:05:00,12300s (~3.42 hours),KCB III,"Dave Ellifrit,Rachel John, Lee Connally","J, L",NA,Haro Strait,48.4734992980957,-123.09733581543,48.5551681518555,-123.185668945312,"Mark and Joe had a good morning encounter aboard “Mike 1” with J pod plus the L54s and L88 as they crossed the Victoria waterfront and east to Seabird Point (Encounter 47-1). They had been in contact with us over on San Juan Island so we knew that the L54s and L88 were coming in and making a rare early Summer appearance in inshore waters. After Mark and Joe went home and the whales crossed Haro Strait to the west side of San Juan Island, we gathered the team to see what the whales would do once they were in Haro Strait. The team met at Snug Harbor and left in “KCB3” at about 1316. 

We arrived on scene off Kanaka Bay at 1340. The first whale we saw was a male in the lead who turned out to be L88 and he was traveling north inshore towards Pile Point. We took some left sides on him and then moved back to a loose group of whales that were a couple hundred yards behind. This was a group of Js that included all the J14s plus J26 and J39. This group appeared to be social as they moved slowly north and inshore towards Pile Point. These whales moved up the SJI towards Hannah Heights so we moved offshore to find someone else. There were no whales showing up to the southeast and, about a mile or more offshore, we could only find the J22s and J27 spread out. Other then a few whales plastered to the SJI shoreline, we were having trouble finding any other whales. Proof of presence photos of taken of whales hdg north up the shoreline later revealed the J31s, J35s, J42, J53, and L54, along with members of the spread-out J pod group we had earlier off the north end of False Bay. We were not seeing any new whales although J27 moved inshore off Pile Point. We moved offshore and headed north up Haro around the whales coming up the SJI shoreline. Off of the County Park, we found a single female heading north by herself. This was L54 so we made sure we got some good left side shots of her as she traveled up Andrews Bay. Other whales were being extremely hard to spot in any direction. We thought there might be more whales to the south of us so we went all the way back to Bellevue Point looking for them. Whatever was down there, vanished, so we headed back north yet again.

Off CWR, two whales showed up from offshore and were socializing together. This was the two young males J51 and L117 and we made sure we got good lefts on them too. L54 also showed up again and was nearby. J51 and L117 began milling and then turned toward the boat. We looked down and saw a good-sized salmon swim right over to the stern with J51 and L117 in a slow pursuit. They slow chased the fish around the port side of the boat and looked like they caught it off our bow. More whales must have gone north than we thought since whales were beginning show up out of the woodwork from the north while we were off Smugglers Cove. J27 showed up and he was heading slowly south. L88 also reappeared and he was milling around in Mitchell Bay. The J37s passed us heading south fairly quickly. J26 showed up and he joined L88 and the two of them milled around together between the south end of Mitchell Bay and CWR. They moved inshore so we moved offshore a little but were not seeing a whole lot of whales out there. We saw J39 again slowly heading south. We then saw some splashes up towards Kellett Bluff and this turned out to be the J19s who were porpoising southeast in a loose group. A little behind and offshore of them, J42 and J53 passed us on the backlit side heading southeast at a medium pace. We decided to call it since we weren’t seeing any more whales that weren’t already to the south of us. As we were heading slowly in, one last group over a mile behind us to the northwest caught our eye. We decided to see who they were too and it ended up being all three of the L54s traveling together. L108 had finally appeared so we got a few rights on him, his mom, and younger brother as they headed south off Smugglers Cove in a tight group. L108 broke off and moved inshore a little while L88 showed up again and joined L54 and L117. This group of three were traveling due south, tight together about a mile offshore of CWR. J26 and J45 were traveling together about a quarter to a half mile off the reef and L108 was traveling south by himself between the two small groups. We ended the encounter at 1705 a little over a mile offshore of CWR with L54, L117, and L88 still in a tight group heading south.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-47-2
2024,2024-06-08,NA,NA,08:10:00,09:50:00,6000s (~1.67 hours),Mike 1,"Mark Malleson,Joe Zelwietro","J, L",NA,Victor Hotel,48.3935012817383,-123.410163879395,48.3935012817383,-123.304664611816,"The Salish Sea better resembled a sheet of ice than the mighty Pacific on World Oceans Day, and Mark and Joe were thankful an early report of killer whales near Albert Head would give them an excuse to enjoy it. They departed Victoria at 0745 and were seeing distant eastbound dorsal fins just west of the VH buoy shortly after passing Ogden Point.
Even from a distance Mark was confident the animals were residents, and this was soon confirmed as the guys slowed and captured a few shots of J40 and J45, followed closely by the rest of J pod.
All of J pod but the J17s were travelling slowly in a tight formation – the J17s were lagging just behind and offshore – but it was a trailing group of four that caught Mark and Joe’s attention, as they spotted the hulking L88 and his adoptive family, the L54s, pacing the Js east. These four whales were the only J Clan animals missing from the CWR’s recent encounters with them off San Juan Island in late May (see Encounter #44). Mark and Joe spent a few minutes photographing each of them, and watched as the matriline passed as close to Victoria as they’ve likely been in a few years, just a mile south of the Ogden Point breakwater.
The entire group accelerated as they slipped out of the opposing ebb current south of Brotchie Ledge. They took the near-shore back eddy toward Clover Point, fanning out as they advanced, the J16s charging to the lead. As they reached Clover Point, J16 and J42 surged ahead of the rest and angled offshore, though – perhaps in an attempt to flush any lurking fish off the wall of Clover Point – most of the whales passed through the kelp beds along the southwest shore of the point. No predation was observed, but many of the Js lingered in Ross Bay for a few minutes, somewhat surface active, as the L54s caught up and briefly overtook them, slightly offshore.
As the animals meandered indecisively toward Trial Island, J16 and J42 remained in the lead, but dawdled as they waited for the remainder of the J16s to join them before being the first whales to round Staines Point. The others followed in short order, quite surface active as they moved southeast out of the bay and through the kelp bed along the southwest shore of Trial Island.
The guys ended the encounter as the animals continued east, toward Sea Bird Point, and ultimately San Juan Island. They were travelling in much the same composition they were found, with the J16s leading the bulk of J pod east, the J17s the lone matriline apart from the rest, and the L54s shadowing them all, slightly behind and offshore.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-47
2024,2024-06-01,1,46,10:35:00,12:56:00,8460s (~2.35 hours),KCB III,"Dave Ellifrit, Michael Weiss,Lee Connally, Sara Hysong-Shimazu","J, K",NA,Haro Strait,48.3959999084473,-123.054496765137,48.4531669616699,-123.061386108398,"The morning began with reports of about forty whales heading west off the south end of Lopez Island. Once we gathered the team and met at Snug Harbor, we left on KCB3 at 1005. The Wild Orca crew got out before we did and found the whales about four miles south of Eagle Point so we headed that direction. We arrived on scene at 1035 in that same area to find J and K pods in several large groups pointed northeast towards San Juan Island. The groups may have been mixed when we arrived but seemed to be breaking up. We had the K12s and K13s in a group to the northwest of us while a mixed group of J pod and the K3s were to the southeast of us. A couple of smaller groups of J pod passed underneath us as they traveled northeast towards SJI. J and K pod members soon began gathering in their respective pods with J pod moving almost a half mile to the southeast of K pod.

We stuck with K pod since we had seen less of them in 2024. They took a slightly more northerly track than before and were in a tight, resting formation. We got some good lefts and rights on K pod along with a couple of drone flights before we thought we would move on to J pod who was now about a quarter mile to the southeast of K pod. We moved behind K pod and over to J pod and got a few photos before J pod decided to switch positions with K pod. After a long dive, J pod came up another quarter mile to the southwest of K pod. J pod was still heading north in a single group and began passing K pod up on the outside. It was more convenient to stay with K pod so we got some more photos and a couple more drone flights in. At around 1225, and about a half mile offshore of Eagle Point, K pod angled inshore and began spreading out. At this point, we felt like we had K pod good enough for the time being and decided to give J pod another try. J pod was about a mile offshore of Eagle Point still heading slowly up island. They were in a fairly tight group although a little more stretched out than K pod had been. We made sure we had pictures of everyone before ending the encounter at 1256 with J pod about a mile northwest of Eagle Point. Upon examining our photos after we got home, we realized that K37 had got some new scarring on his dorsal fin since we had last seen him on May 27th. It was just some light tooth rakes but it might result in a small nick or an uneven trailing edge.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-46
2024,2024-05-31,1,45,12:15:00,12:34:00,1140s (~19 minutes),NA,"Dave Ellifrit, Michael Weiss",Bigg's killer whales,NA,Kellett Bluff,48.5833320617676,-123.205001831055,48.5876655578613,-123.213836669922,"Michael and Dave were working in the office when a report came in over the radio of a couple of probable Bigg’s killer whales that were spotted in Mitchell Bay. It was a nice day, and the whales were too close to ignore so we headed down to Snug Harbor and left in the boat at 1210. Barely five minutes later we were on scene off the south end of Kellett Bluff and the encounter started around 1215. The whales had not been identified yet but two whales with biggish dorsal fins went down on a long dive off the bluff as we arrived. While waiting for these two whales to resurface, we spotted another group of whales about a half mile to the southwest of us. The two whales we were waiting for eventually came back up again and they turned out to be the brothers T49A2 and T49A3. These two were loosely spread out and pointed north and we grabbed a couple of quick sun-glary rights of them before we moved to the other group offshore. This group was the rest of the T49As (minus T49A1, who was not present) along with T19 and T19B again. This pairing of groups has spent a lot of time in the San Juan Islands during the Spring of 2024. The group was in a mostly tight formation and was heading north about a half mile west of the south end of Kellett Bluff. Since we have had multiple encounters with these whales already this year, we grabbed a few quick right side shots and then ended the encounter at 1234.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-45
